ref;traduction;code;paragraphe;nb_mots;mots
Luc 24:9;SKN;51-0506E;14;2;onze sen
Luc 24:33;SKN;51-0506E;14;2;onze sen
Luc 2:10;SKN;51-0506E;37;2;nayez peur
Luc 2:26;SKN;51-0507;17;2;averti divinement
Luc 2:28;SKN;51-0507;17;2;benit bras
Luc 2:34;SKN;51-0507;17;2;benit simeon
Luc 2:4;SKN;51-0507;18;2;david nazareth
Luc 2:25;SKN;51-0507;22;2;attendait simeon
Luc 2:25;SKN;51-0507;25;2;attendait simeon
Luc 2:25;SKN;51-0507;27;2;attendait simeon
Luc 2:34;SKN;51-0507;27;2;plusieurs simeon
Luc 16:22;SKN;51-0507;29;2;pauvre riche
Luc 11:32;SKN;51-0507;39;2;jonas ninive
Luc 1:15;SKN;51-0507;41;2;rempli ventre
Luc 11:32;SKN;51-0507;43;2;jonas ninive
Luc 17:27;SKN;51-0507;44;2;buvait mangeait
Luc 17:28;SKN;51-0507;44;2;buvait mangeait
Luc 18:41;SKN;51-0508;40;2;recouvre vue
Luc 18:42;SKN;51-0508;40;2;recouvre vue
Luc 18:41;SKN;51-0508;45;2;recouvre vue
Luc 18:42;SKN;51-0508;45;2;recouvre vue
Luc 17:27;SKN;51-0508;51;2;jusquau larche
Luc 10:9;SKN;51-0508;83;2;infirmes seront
Luc 7:36;SKN;51-0508;85;2;manger table
Luc 7:27;SKN;51-0509;12;2;face jenvoie
Luc 2:22;SKN;51-0509;16;2;furent selon
Luc 17:14;SKN;51-0509;16;2;furent sen
Luc 24:10;SKN;51-0509;16;2;dirent furent
Luc 24:28;SKN;51-0509;16;2;allaient fit
Luc 24:32;SKN;51-0509;16;2;dirent lorsquil
Luc 19:4;SKN;51-0509;24;2;courant passer
Luc 7:38;SKN;51-0509;26;2;cheveux larmes
Luc 7:44;SKN;51-0509;26;2;cheveux larmes
Luc 2:10;SKN;51-0509;33;2;nayez peur
Luc 7:49;SKN;51-0509;45;2;memes table
Luc 1:17;SKN;51-0509;46;2;ira justes
Luc 2:10;SKN;51-0509;89;2;nayez peur
Luc 7:43;SKN;51-0714;9;2;davantage quitte
Luc 18:41;SKN;51-0714;9;2;recouvre vue
Luc 18:42;SKN;51-0714;9;2;recouvre vue
Luc 2:26;SKN;51-0714;12;2;averti divinement
Luc 2:28;SKN;51-0714;12;2;benit bras
Luc 2:34;SKN;51-0714;12;2;benit simeon
Luc 2:34;SKN;51-0714;20;2;marie simeon
Luc 2:4;SKN;51-0714;26;2;bethlehem judee
Luc 2:25;SKN;51-0714;27;2;jerusalem simeon
Luc 19:3;SKN;51-0714;32;2;cherchait taille
Luc 11:24;SKN;51-0714;44;2;cherchant sorti
Luc 7:38;SKN;51-0714;50;2;larmes pieds
Luc 7:44;SKN;51-0714;50;2;larmes pieds
Luc 1:80;SKN;51-0714;63;2;fut lenfant
Luc 7:27;SKN;51-0717;6;2;chemin jenvoie
Luc 16:22;SKN;51-0717;27;2;fut sein
Luc 2:4;SKN;51-0717;30;2;bethlehem judee
Luc 2:38;SKN;51-0717;30;2;attendaient jerusalem
Luc 7:38;SKN;51-0717;33;2;cheveux tenant
Luc 1:17;SKN;51-0717;39;2;delie ira
Luc 17:14;SKN;51-0718;12;2;furent sacrificateurs
Luc 7:36;SKN;51-0718;17;2;manger table
Luc 19:4;SKN;51-0718;26;2;courant passer
Luc 1:80;SKN;51-0719;8;2;fut manifestation
Luc 2:38;SKN;51-0719;8;2;attendaient jerusalem
Luc 8:50;SKN;51-0719;8;2;layant repondit
Luc 17:20;SKN;51-0719;8;2;interroge repondit
Luc 24:30;SKN;51-0719;8;2;layant prit
Luc 18:41;SKN;51-0719;13;2;recouvre vue
Luc 23:27;SKN;51-0719;13;2;multitude pleuraient
Luc 7:38;SKN;51-0719;27;2;larmes pieds
Luc 7:44;SKN;51-0719;27;2;larmes pieds
Luc 7:38;SKN;51-0719;38;2;couvrait pleurant
Luc 7:44;SKN;51-0719;40;2;mas pieds
Luc 7:45;SKN;51-0719;40;2;mas pieds
Luc 24:32;SKN;51-0719;50;2;brulait dedans
Luc 1:52;SKN;51-0719;53;2;descendre puissants
Luc 7:38;SKN;51-0720;4;2;larmes pieds
Luc 7:44;SKN;51-0720;4;2;larmes pieds
Luc 18:8;SKN;51-0720;4;2;bientot viendra
Luc 24:13;SKN;51-0720;5;2;eloigne jerusalem
Luc 1:15;SKN;51-0720;12;2;rempli ventre
Luc 7:36;SKN;51-0720;22;2;manger table
Luc 18:5;SKN;51-0720;37;2;justice revenant
Luc 19:3;SKN;51-0720;37;2;cherchait foule
Luc 7:37;SKN;51-0720;38;2;table vase
Luc 17:15;SKN;51-0720;52;2;haute voix
Luc 17:27;SKN;51-0721;14;2;entra jusquau
Luc 7:38;SKN;51-0721;21;2;cheveux tenant
Luc 17:15;SKN;51-0721;35;2;haute voix
Luc 2:22;SKN;51-0722A;9;2;accomplis jerusalem
Luc 24:44;SKN;51-0722A;15;2;paroles psaumes
Luc 17:14;SKN;51-0722A;17;2;allant sen
Luc 24:30;SKN;51-0722A;24;2;pain table
Luc 24:28;SKN;51-0722A;25;2;allaient allait
Luc 16:22;SKN;51-0722A;29;2;pauvre riche
Luc 24:35;SKN;51-0722A;45;2;arrivees setait
Luc 11:24;SKN;51-0722A;59;2;dou secs
Luc 1:14;SKN;51-0722A;60;2;dallegresse joie
Luc 11:24;SKN;51-0722A;66;2;nen repos
Luc 24:23;SKN;51-0722A;82;2;danges vision
Luc 7:45;SKN;51-0722A;96;2;cesse mas
Luc 18:5;SKN;51-0722A;96;2;cesse neanmoins
Luc 7:44;SKN;51-0722A;103;2;larmes mas
Luc 7:45;SKN;51-0722A;103;2;cesse mas
Luc 7:42;SKN;51-0722E;4;2;dette payer
Luc 7:42;SKN;51-0722E;5;2;dette payer
Luc 2:4;SKN;51-0722E;15;2;galilee judee
Luc 2:39;SKN;51-0722E;15;2;galilee sen
Luc 24:12;SKN;51-0722E;15;2;alla sen
Luc 24:32;SKN;51-0722E;15;2;dirent lorsquil
Luc 18:8;SKN;51-0727;1;2;justice trouvera
Luc 17:15;SKN;51-0727;5;2;gueri voyant
Luc 17:15;SKN;51-0727;6;2;dentre voyant
Luc 19:4;SKN;51-0727;7;2;allait courant
Luc 24:9;SKN;51-0727;20;2;laissant sen
Luc 24:12;SKN;51-0727;20;2;alla sen
Luc 24:9;SKN;51-0727;21;2;laissant sen
Luc 24:12;SKN;51-0727;21;2;alla sen
Luc 18:41;SKN;51-0727;22;2;recouvre vue
Luc 18:42;SKN;51-0727;22;2;recouvre vue
Luc 17:33;SKN;51-0727;40;2;quiconque sauver
Luc 7:7;SKN;51-0727;53;2;digne serviteur
Luc 17:27;SKN;51-0727;55;2;entra fit
Luc 7:39;SKN;51-0727;68;2;saurait voyant
Luc 5:8;SKN;51-0727;90;2;ayant genoux
Luc 19:4;SKN;51-0728;3;2;courant passer
Luc 24:32;SKN;51-0728;17;2;brulait dedans
Luc 1:17;SKN;51-0728;18;2;ira pensee
Luc 10:9;SKN;51-0728;20;2;approche royaume
Luc 10:11;SKN;51-0728;20;2;approche royaume
Luc 7:36;SKN;51-0728;41;2;entrant manger
Luc 10:9;SKN;51-0728;44;2;approche royaume
Luc 10:11;SKN;51-0728;44;2;approche royaume
Luc 7:45;SKN;51-0728;49;2;mas pieds
Luc 7:38;SKN;51-0728;53;2;cheveux larmes
Luc 7:44;SKN;51-0728;53;2;cheveux larmes
Luc 17:7;SKN;51-0728;70;2;dentre dise
Luc 7:39;SKN;51-0729A;3;2;lavait voyant
Luc 17:14;SKN;51-0729A;3;2;sen voyant
Luc 2:10;SKN;51-0729A;4;2;nayez peur
Luc 7:47;SKN;51-0729A;13;2;pardonnes peches
Luc 24:13;SKN;51-0729A;26;2;jerusalem stades
Luc 10:11;SKN;51-0729A;34;2;poussiere royaume
Luc 1:80;SKN;51-0729A;43;2;jusquau lenfant
Luc 1:80;SKN;51-0729A;44;2;fut lenfant
Luc 2:4;SKN;51-0729A;45;2;joseph nazareth
Luc 24:20;SKN;51-0729A;64;2;chefs lont
Luc 24:49;SKN;51-0729A;69;2;den revetus
Luc 24:33;SKN;51-0729A;74;2;assembles jerusalem
Luc 2:27;SKN;51-0729A;83;2;parents temple
Luc 10:11;SKN;51-0729A;90;2;approche pieds
Luc 7:42;SKN;51-0729E;17;2;dette payer
Luc 11:31;SKN;51-0729E;20;2;bouts jugement
Luc 19:4;SKN;51-0729E;22;2;courant passer
Luc 2:4;SKN;51-0729E;28;2;galilee judee
Luc 2:39;SKN;51-0729E;28;2;galilee sen
Luc 24:12;SKN;51-0729E;28;2;alla sen
Luc 2:39;SKN;51-0729E;29;2;accompli galilee
Luc 19:5;SKN;51-0729E;29;2;descends vit
Luc 7:43;SKN;51-0729E;41;2;davantage quitte
Luc 24:28;SKN;51-0729E;47;2;allaient loin
Luc 2:4;SKN;51-0729E;51;2;appelee famille
Luc 2:10;SKN;51-0729E;64;2;nayez peur
Luc 18:43;SKN;51-0729E;64;2;voyant vue
Luc 7:43;SKN;51-0729E;75;2;davantage quitte
Luc 18:41;SKN;51-0729E;79;2;recouvre vue
Luc 18:42;SKN;51-0729E;79;2;recouvre vue
Luc 19:5;SKN;51-0923;7;2;fut regardant
Luc 2:38;SKN;51-0923;18;2;attendaient jerusalem
Luc 8:50;SKN;51-0923;18;2;layant repondit
Luc 24:30;SKN;51-0923;18;2;layant prit
Luc 19:4;SKN;51-0923;21;2;allait courant
Luc 24:12;SKN;51-0923;22;2;alla sen
Luc 2:10;SKN;51-0923;33;2;nayez peur
Luc 7:47;SKN;51-0923;33;2;nombreux peches
Luc 16:22;SKN;51-0923;33;2;fut mourut
Luc 2:10;SKN;51-0923;36;2;nayez peur
Luc 17:33;SKN;51-0923;38;2;quiconque sauver
Luc 7:43;SKN;51-0923;40;2;juge quitte
Luc 2:4;SKN;51-0923;48;2;joseph nazareth
Luc 18:8;SKN;51-0923;70;2;bientot justice
Luc 24:44;SKN;51-0923;76;2;accomplies soient
Luc 2:10;SKN;51-0923;91;2;nayez peur
Luc 2:10;SKN;51-0923;93;2;nayez peur
Luc 2:10;SKN;51-0923;102;2;nayez peur
Luc 5:8;SKN;51-0923;103;2;ayant simon
Luc 1:80;SKN;51-0928;4;2;israel lenfant
Luc 2:34;SKN;51-0928;8;2;israel lon
Luc 24:5;SKN;51-0928;8;2;dirent visage
Luc 7:43;SKN;51-0928;50;2;davantage quitte
Luc 17:15;SKN;51-0928;50;2;haute voix
Luc 2:10;SKN;51-0928;55;2;nayez peur
Luc 21:24;SKN;51-0929;11;2;menes seront
Luc 24:46;SKN;51-0929;13;2;ressuscite troisieme
Luc 7:37;SKN;51-0929;29;2;table vase
Luc 2:23;SKN;51-0930A;45;2;male selon
Luc 2:10;SKN;51-0930A;50;2;nayez peur
Luc 24:15;SKN;51-0930A;68;2;arriva mit
Luc 10:6;SKN;51-0930A;95;2;paix reposera
Luc 2:4;SKN;51-0930E;8;2;galilee judee
Luc 2:26;SKN;51-0930E;8;2;averti divinement
Luc 2:28;SKN;51-0930E;8;2;benit bras
Luc 2:34;SKN;51-0930E;8;2;benit simeon
Luc 2:34;SKN;51-0930E;9;2;chute plusieurs
Luc 2:25;SKN;51-0930E;14;2;attendait simeon
Luc 17:26;SKN;51-0930E;14;2;arriva noe
Luc 7:38;SKN;51-0930E;16;2;cheveux tenant
Luc 11:24;SKN;51-0930E;17;2;nen repos
Luc 2:4;SKN;51-0930E;25;2;bethlehem judee
Luc 7:44;SKN;51-0930E;27;2;larmes mas
Luc 2:28;SKN;51-0930E;28;2;bras prit
Luc 17:7;SKN;51-0930E;28;2;avance mets
Luc 7:44;SKN;51-0930E;41;2;larmes pieds
Luc 7:46;SKN;51-0930E;41;2;parfum pieds
Luc 7:44;SKN;51-0930E;42;2;mas pieds
Luc 7:45;SKN;51-0930E;42;2;mas pieds
Luc 24:46;SKN;51-0930E;44;2;ressuscite troisieme
Luc 2:10;SKN;51-0930E;55;2;nayez peur
Luc 2:10;SKN;51-0930E;73;2;nayez peur
Luc 2:10;SKN;51-0930E;75;2;nayez peur
Luc 7:46;SKN;51-1003;4;2;dhuile pieds
Luc 11:24;SKN;51-1003;9;2;cherchant sorti
Luc 24:13;SKN;51-1003;17;2;jerusalem stades
Luc 7:38;SKN;51-1003;18;2;pieds tenant
Luc 24:28;SKN;51-1003;27;2;allaient allait
Luc 1:80;SKN;51-1003;28;2;fut lenfant
Luc 19:4;SKN;51-1003;33;2;allait courant
Luc 11:24;SKN;51-1003;38;2;cherchant nen
Luc 7:39;SKN;51-1003;61;2;lavait saurait
Luc 1:80;SKN;51-1003;62;2;fut lenfant
Luc 11:30;SKN;51-1003;71;2;fut jonas
Luc 11:32;SKN;51-1003;71;2;jonas ninive
Luc 2:27;SKN;51-1003;72;2;egard temple
Luc 10:11;SKN;52-0224;24;2;approche pieds
Luc 10:11;SKN;52-0224;104;2;poussiere royaume
Luc 16:22;SKN;52-0224;106;2;dabraham sein
Luc 21:36;SKN;52-0224;180;2;arriver priant
Luc 2:38;SKN;52-0224;183;2;celle delivrance
Luc 7:43;SKN;52-0224;183;2;quitte simon
Luc 17:14;SKN;52-0224;183;2;montrez sen
Luc 18:41;SKN;52-0224;183;2;fasse recouvre
Luc 18:42;SKN;52-0224;183;2;gueri recouvre
Luc 24:21;SKN;52-0224;183;2;delivrer israel
Luc 16:22;SKN;52-0713A;6;2;fut sein
Luc 2:26;SKN;52-0713A;7;2;nait premierement
Luc 3:16;SKN;52-0713A;7;2;leau repondait
Luc 17:7;SKN;52-0713A;8;2;avance revient
Luc 10:11;SKN;52-0713A;9;2;approche pieds
Luc 24:15;SKN;52-0713A;9;2;approche ensemble
Luc 24:13;SKN;52-0713A;14;2;chemin eloigne
Luc 24:35;SKN;52-0713A;14;2;arrivees chemin
Luc 7:38;SKN;52-0713A;16;2;cheveux larmes
Luc 7:44;SKN;52-0713A;16;2;cheveux larmes
Luc 16:22;SKN;52-0713A;33;2;arriva fut
Luc 24:29;SKN;52-0713A;45;2;approche rester
Luc 17:15;SKN;52-0713A;49;2;haute voix
Luc 18:5;SKN;52-0713A;59;2;ferai neanmoins
Luc 1:80;SKN;52-0713A;60;2;jusquau lenfant
Luc 17:20;SKN;52-0713E;30;2;maniere viendrait
Luc 2:10;SKN;52-0713E;49;2;nayez peur
Luc 7:27;SKN;52-0713E;56;2;lequel messager
Luc 7:47;SKN;52-0713E;83;2;pardonnes peches
Luc 7:48;SKN;52-0713E;83;2;pardonnes peches
Luc 16:22;SKN;52-0715;8;2;enseveli fut
Luc 18:2;SKN;52-0715;20;2;certain juge
Luc 10:7;SKN;52-0715;30;2;mangeant offert
Luc 2:38;SKN;52-0715;41;2;jerusalem louait
Luc 24:13;SKN;52-0715;41;2;eloigne jerusalem
Luc 17:7;SKN;52-0715;45;2;dentre dise
Luc 17:7;SKN;52-0715;47;2;dise suite
Luc 18:2;SKN;52-0715;47;2;certain juge
Luc 3:16;SKN;52-0715;49;2;duquel puissant
Luc 24:19;SKN;52-0715;49;2;puissant touchant
Luc 22:17;SKN;52-0715;58;2;ayant graces
Luc 10:4;SKN;52-0715;63;2;chemin portez
Luc 10:4;SKN;52-0715;64;2;chemin portez
Luc 18:43;SKN;52-0715;68;2;linstant vue
Luc 24:29;SKN;52-0715;75;2;approche baisse
Luc 19:3;SKN;52-0716;8;2;foule taille
Luc 17:20;SKN;52-0716;18;2;attirer lattention
Luc 17:20;SKN;52-0716;26;2;interroge pharisiens
Luc 2:39;SKN;52-0716;30;2;nazareth selon
Luc 17:20;SKN;52-0716;32;2;interroge pharisiens
Luc 2:4;SKN;52-0716;41;2;appelee nazareth
Luc 7:38;SKN;52-0716;41;2;mit pieds
Luc 16:22;SKN;52-0716;41;2;arriva sein
Luc 24:15;SKN;52-0716;41;2;arriva mit
Luc 7:36;SKN;52-0717;14;2;manger table
Luc 24:34;SKN;52-0717;21;2;apparu ressuscite
Luc 17:15;SKN;52-0717;57;2;dentre glorifiant
Luc 7:39;SKN;52-0717;72;2;touche voyant
Luc 17:14;SKN;52-0717;72;2;sen voyant
Luc 17:26;SKN;52-0718;3;2;arriva noe
Luc 24:44;SKN;52-0718;7;2;accomplies disais
Luc 17:22;SKN;52-0718;9;2;verrez viendront
Luc 16:22;SKN;52-0718;38;2;enseveli fut
Luc 16:22;SKN;52-0718;54;2;pauvre sein
Luc 16:22;SKN;52-0719;1;2;arriva fut
Luc 22:17;SKN;52-0719;32;2;distribuez prenez
Luc 24:19;SKN;52-0719;34;2;puissant uvre
Luc 7:38;SKN;52-0720A;39;2;cheveux pleurant
Luc 17:7;SKN;52-0720A;39;2;revient suite
Luc 16:16;SKN;52-0720A;42;2;lors use
Luc 7:38;SKN;52-0720A;46;2;larmes pieds
Luc 7:44;SKN;52-0720A;46;2;larmes pieds
Luc 1:14;SKN;52-0720A;86;2;dallegresse joie
Luc 19:4;SKN;52-0720A;97;2;allait courant
Luc 19:4;SKN;52-0720A;110;2;allait courant
Luc 24:33;SKN;52-0720A;119;2;lheure onze
Luc 17:7;SKN;52-0720A;120;2;avance dise
Luc 24:29;SKN;52-0720A;137;2;baisse rester
Luc 19:5;SKN;52-0720A;143;2;regardant vite
Luc 7:42;SKN;52-0720A;145;2;dette payer
Luc 7:42;SKN;52-0720E;1;2;dette payer
Luc 24:46;SKN;52-0720E;25;2;ecrit troisieme
Luc 17:7;SKN;52-0720E;31;2;dise suite
Luc 7:47;SKN;52-0725;45;2;pardonnes peches
Luc 7:48;SKN;52-0725;45;2;pardonnes peches
Luc 2:4;SKN;52-0725;55;2;galilee judee
Luc 2:39;SKN;52-0725;55;2;galilee sen
Luc 24:12;SKN;52-0725;55;2;alla sen
Luc 24:32;SKN;52-0725;55;2;dirent lorsquil
Luc 21:36;SKN;52-0725;61;2;priant veillez
Luc 17:26;SKN;52-0726;15;2;arriva noe
Luc 24:44;SKN;52-0726;26;2;ecrites paroles
Luc 24:12;SKN;52-0726;29;2;leve seuls
Luc 24:12;SKN;52-0726;30;2;leve seuls
Luc 19:5;SKN;52-0726;39;2;descends vit
Luc 10:11;SKN;52-0726;54;2;approche pieds
Luc 24:19;SKN;52-0726;78;2;celles puissant
Luc 1:17;SKN;52-0727;5;2;pensee preparer
Luc 17:33;SKN;52-0727;6;2;perdra quiconque
Luc 2:26;SKN;52-0727;8;2;averti divinement
Luc 2:28;SKN;52-0727;8;2;benit bras
Luc 2:34;SKN;52-0727;8;2;benit simeon
Luc 24:44;SKN;52-0727;8;2;ecrites loi
Luc 1:80;SKN;52-0727;13;2;israel lenfant
Luc 2:34;SKN;52-0727;13;2;israel simeon
Luc 2:22;SKN;52-0727;16;2;jerusalem purification
Luc 16:22;SKN;52-0727;16;2;pauvre riche
Luc 17:15;SKN;52-0727;17;2;dentre haute
Luc 2:7;SKN;52-0727;18;2;lemmaillota premier
Luc 2:22;SKN;52-0727;20;2;purification selon
Luc 24:23;SKN;52-0727;20;2;disent venues
Luc 2:25;SKN;52-0727;21;2;attendait simeon
Luc 2:34;SKN;52-0727;21;2;benit simeon
Luc 1:67;SKN;52-0727;23;2;fut zacharie
Luc 2:39;SKN;52-0727;24;2;nazareth selon
Luc 2:22;SKN;52-0727;27;2;accomplis furent
Luc 16:22;SKN;52-0727;27;2;fut sein
Luc 24:47;SKN;52-0727;35;2;nations repentance
Luc 7:47;SKN;52-0727;44;2;pardonnes peches
Luc 7:48;SKN;52-0727;44;2;pardonnes peches
Luc 7:47;SKN;52-0727;45;2;pardonnes peches
Luc 7:48;SKN;52-0727;45;2;pardonnes peches
Luc 17:27;SKN;52-0809;1;2;donnait fit
Luc 1:80;SKN;52-0809;3;2;jusquau lenfant
Luc 2:34;SKN;52-0809;3;2;marie simeon
Luc 2:22;SKN;52-0809;9;2;loi purification
Luc 7:38;SKN;52-0809;11;2;larmes tenant
Luc 10:1;SKN;52-0809;13;2;face villes
Luc 7:47;SKN;52-0809;21;2;pardonnes peches
Luc 7:48;SKN;52-0809;21;2;pardonnes peches
Luc 10:4;SKN;52-0809;24;2;chemin portez
Luc 24:13;SKN;52-0810A;2;2;jerusalem stades
Luc 24:29;SKN;52-0810A;6;2;approche rester
Luc 1:67;SKN;52-0810A;20;2;fut zacharie
Luc 2:39;SKN;52-0810A;21;2;nazareth selon
Luc 17:27;SKN;52-0810A;25;2;entra fit
Luc 17:29;SKN;52-0810A;25;2;fit perir
Luc 17:29;SKN;52-0810A;45;2;fit sortit
Luc 7:36;SKN;52-0810A;46;2;manger table
Luc 22:17;SKN;52-0810A;46;2;ayant graces
Luc 24:21;SKN;52-0810A;50;2;arrivees troisieme
Luc 24:46;SKN;52-0810A;50;2;souffre troisieme
Luc 17:7;SKN;52-0810A;52;2;revient suite
Luc 24:10;SKN;52-0810E;4;2;apotres jacques
Luc 17:7;SKN;52-0810E;8;2;dentre mets
Luc 24:19;SKN;52-0810E;16;2;celles puissant
Luc 2:38;SKN;52-0810E;23;2;attendaient jerusalem
Luc 8:50;SKN;52-0810E;23;2;layant repondit
Luc 24:30;SKN;52-0810E;23;2;layant prit
Luc 24:13;SKN;52-0810E;27;2;dentre eloigne
Luc 7:44;SKN;52-0810E;33;2;mas pieds
Luc 7:45;SKN;52-0810E;33;2;mas pieds
Luc 24:19;SKN;52-0810E;37;2;dirent puissant
Luc 24:32;SKN;52-0810E;45;2;dirent parlait
Luc 10:11;SKN;52-0810E;54;2;approche pieds
Luc 7:47;SKN;52-0810E;59;2;pardonnes peches
Luc 24:13;SKN;52-0816;6;2;chemin eloigne
Luc 1:17;SKN;52-0816;49;2;dispose retourner
Luc 7:40;SKN;52-0816;50;2;maitre simon
Luc 24:1;SKN;52-0816;50;2;quelles vinrent
Luc 7:36;SKN;52-0817A;5;2;manger table
Luc 18:43;SKN;52-0817A;5;2;linstant vue
Luc 24:7;SKN;52-0817A;6;2;ressuscite troisieme
Luc 24:46;SKN;52-0817A;6;2;ressuscite troisieme
Luc 2:26;SKN;52-0817A;11;2;averti divinement
Luc 2:28;SKN;52-0817A;11;2;benit bras
Luc 2:34;SKN;52-0817A;11;2;benit simeon
Luc 1:80;SKN;52-0817A;17;2;jusquau lenfant
Luc 7:44;SKN;52-0817A;17;2;cheveux mas
Luc 7:38;SKN;52-0817A;21;2;pieds tenant
Luc 10:11;SKN;52-0817A;21;2;pieds poussiere
Luc 19:3;SKN;52-0817A;27;2;foule taille
Luc 17:20;SKN;52-0817A;31;2;attirer lattention
Luc 7:44;SKN;52-0817A;32;2;mas simon
Luc 7:45;SKN;52-0817A;32;2;cesse mas
Luc 19:5;SKN;52-0817A;33;2;fut regardant
Luc 2:10;SKN;52-0817A;39;2;nayez peur
Luc 16:22;SKN;52-0817A;41;2;pauvre riche
Luc 2:34;SKN;52-0817A;42;2;marie simeon
Luc 7:44;SKN;52-0817A;43;2;cheveux mas
Luc 2:10;SKN;52-0817A;44;2;nayez peur
Luc 7:7;SKN;52-0817A;44;2;digne serviteur
Luc 2:34;SKN;52-0817A;46;2;benit simeon
Luc 10:9;SKN;52-0817A;47;2;approche royaume
Luc 10:11;SKN;52-0817A;47;2;approche royaume
Luc 7:43;SKN;52-0817E;4;2;quitte simon
Luc 24:12;SKN;52-0817E;4;2;alla setant
Luc 17:20;SKN;52-0817E;9;2;etant interroge
Luc 7:42;SKN;52-0817E;30;2;dette payer
Luc 24:47;SKN;52-0817E;36;2;repentance soient
Luc 2:39;SKN;52-0817E;40;2;accompli nazareth
Luc 17:15;SKN;52-0817E;45;2;dentre voyant
Luc 18:43;SKN;52-0817E;45;2;voyant vue
Luc 24:13;SKN;52-0817E;47;2;dentre eloigne
Luc 11:24;SKN;52-0817E;66;2;cherchant nen
Luc 17:15;SKN;52-0900;1;2;haute voix
Luc 17:27;SKN;52-0900;67;2;larche noe
Luc 24:52;SKN;52-0900;158;2;hommage rendu
Luc 24:52;SKN;52-0900;159;2;hommage rendu
Luc 2:10;SKN;52-0900;189;2;nayez peur
Luc 24:49;SKN;52-0900;193;2;den revetus
Luc 17:20;SKN;52-0900;222;2;attirer lattention
Luc 17:26;SKN;52-0900;236;2;arriva noe
Luc 16:22;SKN;52-1027;7;2;fut mourut
Luc 2:10;SKN;52-1027;8;2;nayez peur
Luc 7:7;SKN;52-1027;9;2;digne gueri
Luc 24:46;SKN;52-1027;10;2;ecrit troisieme
Luc 19:4;SKN;52-1027;12;2;courant passer
Luc 19:4;SKN;52-1027;18;2;courant passer
Luc 24:9;SKN;52-1027;21;2;laissant sen
Luc 2:10;SKN;52-1027;38;2;nayez peur
Luc 7:36;SKN;52-1027;44;2;manger table
Luc 19:4;SKN;52-1027;44;2;courant passer
Luc 24:30;SKN;52-1027;44;2;pain table
Luc 5:8;SKN;53-0215;30;2;ayant retire
Luc 7:47;SKN;53-0215;34;2;pardonnes peches
Luc 7:48;SKN;53-0215;34;2;pardonnes peches
Luc 24:19;SKN;53-0215;34;2;lesquelles puissant
Luc 24:13;SKN;53-0215;36;2;chemin emmaus
Luc 24:21;SKN;53-0216;3;2;delivrer israel
Luc 24:12;SKN;53-0216;9;2;alla voit
Luc 7:47;SKN;53-0216;25;2;pardonnes peches
Luc 7:48;SKN;53-0216;25;2;pardonnes peches
Luc 16:22;SKN;53-0216;33;2;pauvre sein
Luc 19:5;SKN;53-0216;33;2;endroit regardant
Luc 7:47;SKN;53-0216;34;2;pardonnes peches
Luc 7:48;SKN;53-0216;34;2;pardonnes peches
Luc 7:50;SKN;53-0216;34;2;paix sauvee
Luc 10:4;SKN;53-0216;36;2;chemin portez
Luc 2:26;SKN;53-0217;5;2;averti divinement
Luc 2:28;SKN;53-0217;5;2;benit bras
Luc 24:47;SKN;53-0217;5;2;commencant jerusalem
Luc 2:25;SKN;53-0217;7;2;pieux simeon
Luc 7:47;SKN;53-0219;6;2;pardonnes peches
Luc 7:48;SKN;53-0219;6;2;pardonnes peches
Luc 11:32;SKN;53-0219;12;2;jonas ninive
Luc 10:1;SKN;53-0219;13;2;devait envoya
Luc 11:32;SKN;53-0219;13;2;jonas ninive
Luc 1:15;SKN;53-0325;31;2;rempli vin
Luc 1:52;SKN;53-0325;31;2;descendre eleve
Luc 2:7;SKN;53-0325;31;2;mit premier
Luc 7:40;SKN;53-0325;31;2;maitre simon
Luc 7:44;SKN;53-0325;31;2;larmes simon
Luc 7:47;SKN;53-0325;31;2;nombreux pardonne
Luc 7:50;SKN;53-0325;31;2;paix sauvee
Luc 10:7;SKN;53-0325;31;2;mangeant offert
Luc 10:16;SKN;53-0325;31;2;envoye rejette
Luc 11:24;SKN;53-0325;31;2;lieux sorti
Luc 11:29;SKN;53-0325;31;2;jonas mit
Luc 11:30;SKN;53-0325;31;2;fut jonas
Luc 11:32;SKN;53-0325;31;2;jonas predication
Luc 17:15;SKN;53-0325;31;2;voix voyant
Luc 17:26;SKN;53-0325;31;2;arriva noe
Luc 17:28;SKN;53-0325;31;2;arriva lot
Luc 18:42;SKN;53-0325;31;2;recouvre vue
Luc 24:6;SKN;53-0325;31;2;parla souvenez
Luc 24:7;SKN;53-0325;31;2;pecheurs troisieme
Luc 24:10;SKN;53-0325;31;2;apotres marie
Luc 24:12;SKN;53-0325;31;2;alla leve
Luc 24:19;SKN;53-0325;31;2;puissant uvre
Luc 24:21;SKN;53-0325;31;2;israel troisieme
Luc 24:34;SKN;53-0325;31;2;reellement simon
Luc 10:7;SKN;53-0326;44;2;buvant mangeant
Luc 17:27;SKN;53-0326;44;2;mariage noe
Luc 10:11;SKN;53-0326;45;2;attachee royaume
Luc 2:4;SKN;53-0326;54;2;appelee joseph
Luc 17:17;SKN;53-0326;87;2;dix rendus
Luc 16:22;SKN;53-0326;88;2;anges riche
Luc 7:38;SKN;53-0326;92;2;cheveux larmes
